0,0.0,0.0,-0.04361546039581299,-0.02476191520690918,-0.07099825143814087,-0.07533586025238037,-0.06671404838562012,-0.12554454803466797,-0.048284947872161865,-0.1556093692779541,-0.0705527663230896,-0.1395464539527893,-0.0790865421295166,-0.20702975988388062,-0.08050107955932617,-0.24848121404647827,-0.07982450723648071,-0.2836880087852478,-0.04595917463302612,-0.15336346626281738,-0.05580544471740723,-0.22833287715911865,-0.05900603532791138,-0.27457720041275024,-0.06118744611740112,-0.3139825463294983,-0.020836591720581055,-0.15445297956466675,-0.02959740161895752,-0.22637712955474854,-0.03428995609283447,-0.27016371488571167,-0.03788638114929199,-0.3062162399291992,0.006590723991394043,-0.14504653215408325,-0.000379025936126709,-0.19794386625289917,-0.006501495838165283,-0.23123854398727417,-0.012787580490112305,-0.2587193250656128
0,0.0,0.0,-0.04007112979888916,-0.02525782585144043,-0.06487923860549927,-0.06974315643310547,-0.0639079213142395,-0.11230802536010742,-0.05157470703125,-0.14083319902420044,-0.06529045104980469,-0.14118260145187378,-0.07284027338027954,-0.20646214485168457,-0.07435154914855957,-0.24711674451828003,-0.07352328300476074,-0.2817915678024292,-0.041539788246154785,-0.15434056520462036,-0.050268352031707764,-0.2269955277442932,-0.052795588970184326,-0.27284830808639526,-0.0535847544670105,-0.31206369400024414,-0.016260623931884766,-0.15597069263458252,-0.02403789758682251,-0.22541946172714233,-0.028269588947296143,-0.26911550760269165,-0.0316203236579895,-0.306270956993103,0.011128425598144531,-0.1467471718788147,0.0051114559173583984,-0.1986837387084961,-0.0005440711975097656,-0.23130154609680176,-0.0067993998527526855,-0.2592000961303711
0,0.0,0.0,-0.041603028774261475,-0.02056443691253662,-0.06979542970657349,-0.06480532884597778,-0.06999045610427856,-0.1095162034034729,-0.05632299184799194,-0.14276254177093506,-0.06759268045425415,-0.14269930124282837,-0.07654082775115967,-0.20909231901168823,-0.07937771081924438,-0.2508634924888611,-0.07966548204421997,-0.2854648232460022,-0.044052064418792725,-0.15666157007217407,-0.054471492767333984,-0.2303118109703064,-0.057967185974121094,-0.2779156565666199,-0.0585634708404541,-0.3168069124221802,-0.01889735460281372,-0.15755486488342285,-0.02822643518447876,-0.22948068380355835,-0.032547593116760254,-0.2743048071861267,-0.035695433616638184,-0.3121469020843506,0.008249878883361816,-0.14649534225463867,0.0022423863410949707,-0.19981670379638672,-0.0031239986419677734,-0.23269122838974,-0.008596837520599365,-0.26002800464630127
0,0.0,0.0,-0.04207545518875122,-0.02185755968093872,-0.07000833749771118,-0.06695437431335449,-0.07174044847488403,-0.11362361907958984,-0.05954211950302124,-0.1448153257369995,-0.06648051738739014,-0.14234399795532227,-0.07504141330718994,-0.20749890804290771,-0.07730120420455933,-0.2496398687362671,-0.0775916576385498,-0.286459743976593,-0.04271775484085083,-0.15567249059677124,-0.05045264959335327,-0.22851961851119995,-0.0525171160697937,-0.2760736346244812,-0.053179800510406494,-0.31732386350631714,-0.017778098583221436,-0.15609747171401978,-0.02456730604171753,-0.22560584545135498,-0.027703702449798584,-0.2700332999229431,-0.030153930187225342,-0.30838221311569214,0.009944617748260498,-0.14562100172042847,0.004135787487030029,-0.198289692401886,-0.000632941722869873,-0.23221302032470703,-0.006103396415710449,-0.2610533833503723
0,0.0,0.0,-0.04226726293563843,-0.022864341735839844,-0.06983941793441772,-0.07296717166900635,-0.06998461484909058,-0.12131732702255249,-0.05625969171524048,-0.1501747965812683,-0.06315881013870239,-0.14390349388122559,-0.0722503662109375,-0.20879441499710083,-0.07629185914993286,-0.2507927417755127,-0.07812619209289551,-0.28710997104644775,-0.03993290662765503,-0.15695953369140625,-0.04986971616744995,-0.2316073775291443,-0.05410587787628174,-0.2799277901649475,-0.05670517683029175,-0.3223583698272705,-0.016119420528411865,-0.15786641836166382,-0.024981558322906494,-0.23022204637527466,-0.029838383197784424,-0.2755431532859802,-0.033307671546936035,-0.3144756555557251,0.010541081428527832,-0.14859622716903687,0.003441452980041504,-0.20203042030334473,-0.002247333526611328,-0.23647481203079224,-0.008201062679290771,-0.2662677764892578
0,0.0,0.0,-0.0421333909034729,-0.02417457103729248,-0.06745827198028564,-0.07923585176467896,-0.06394070386886597,-0.13161146640777588,-0.04913163185119629,-0.16248786449432373,-0.05935549736022949,-0.1556452512741089,-0.06548959016799927,-0.22793632745742798,-0.06767493486404419,-0.2743021845817566,-0.06846815347671509,-0.312294065952301,-0.035633981227874756,-0.1676693558692932,-0.042096734046936035,-0.24768120050430298,-0.044554710388183594,-0.2995458245277405,-0.04517626762390137,-0.3425859808921814,-0.011014699935913086,-0.16829043626785278,-0.016992032527923584,-0.24474239349365234,-0.019938230514526367,-0.2925630211830139,-0.02132856845855713,-0.3327333927154541,0.015688300132751465,-0.15837645530700684,0.01038217544555664,-0.21526503562927246,0.006269276142120361,-0.2509693503379822,0.0023418664932250977,-0.28128039836883545
0,0.0,0.0,-0.039221107959747314,-0.023073256015777588,-0.06281310319900513,-0.07822620868682861,-0.06229037046432495,-0.12943518161773682,-0.0544968843460083,-0.16147595643997192,-0.06112253665924072,-0.1621759533882141,-0.06679803133010864,-0.2315799593925476,-0.06869161128997803,-0.27519476413726807,-0.06886672973632812,-0.31107503175735474,-0.03645402193069458,-0.17483019828796387,-0.043202221393585205,-0.2536073923110962,-0.04612874984741211,-0.3021405339241028,-0.04782736301422119,-0.34271496534347534,-0.011439263820648193,-0.17387640476226807,-0.01713186502456665,-0.25055909156799316,-0.021100521087646484,-0.2961629033088684,-0.024067342281341553,-0.33493632078170776,0.01534193754196167,-0.1606048345565796,0.010479986667633057,-0.21661752462387085,0.00556492805480957,-0.25142520666122437,0.00027740001678466797,-0.28119778633117676
0,0.0,0.0,-0.0407177209854126,-0.025009989738464355,-0.06704080104827881,-0.07807034254074097,-0.06806039810180664,-0.12829965353012085,-0.05294537544250488,-0.15903371572494507,-0.06064480543136597,-0.1641213297843933,-0.06738150119781494,-0.23531651496887207,-0.06994122266769409,-0.27976131439208984,-0.07072263956069946,-0.31771910190582275,-0.03595048189163208,-0.17400312423706055,-0.042800068855285645,-0.25431978702545166,-0.04504513740539551,-0.30458080768585205,-0.04578864574432373,-0.34809720516204834,-0.009945511817932129,-0.17108690738677979,-0.017564833164215088,-0.24801087379455566,-0.02113431692123413,-0.2942924499511719,-0.023581206798553467,-0.33389002084732056,0.01785975694656372,-0.1559334397315979,0.011498212814331055,-0.21362119913101196,0.00551295280456543,-0.2507089376449585,-0.0004000663757324219,-0.2826170325279236
0,0.0,0.0,-0.040986478328704834,-0.025944292545318604,-0.06768989562988281,-0.08035546541213989,-0.06831556558609009,-0.12939965724945068,-0.05332428216934204,-0.15750885009765625,-0.06194430589675903,-0.16654068231582642,-0.06884419918060303,-0.237839937210083,-0.07093453407287598,-0.28329575061798096,-0.07101935148239136,-0.32149606943130493,-0.03673577308654785,-0.1780070662498474,-0.043100059032440186,-0.2584368586540222,-0.0453723669052124,-0.3085903525352478,-0.04632288217544556,-0.35251742601394653,-0.011272788047790527,-0.1761508584022522,-0.017400145530700684,-0.252643883228302,-0.020434260368347168,-0.29881149530410767,-0.02185523509979248,-0.3375639319419861,0.016357421875,-0.16158676147460938,0.011335551738739014,-0.2185240387916565,0.006358921527862549,-0.25489795207977295,0.0015875697135925293,-0.2857465147972107
0,0.0,0.0,-0.04483562707901001,-0.02691882848739624,-0.07562881708145142,-0.0803370475769043,-0.0761946439743042,-0.13597601652145386,-0.059000372886657715,-0.17319482564926147,-0.06820499897003174,-0.17045867443084717,-0.07168251276016235,-0.2428816556930542,-0.07229071855545044,-0.28765296936035156,-0.07154476642608643,-0.32518213987350464,-0.041523516178131104,-0.18152034282684326,-0.04665243625640869,-0.2609748840332031,-0.048588693141937256,-0.309176504611969,-0.0499534010887146,-0.35175567865371704,-0.015189886093139648,-0.178023099899292,-0.01999455690383911,-0.25531280040740967,-0.02218616008758545,-0.30026841163635254,-0.023164212703704834,-0.3387942314147949,0.014033973217010498,-0.16149967908859253,0.009472191333770752,-0.21897774934768677,0.004908263683319092,-0.2554240822792053,0.00035643577575683594,-0.287280797958374
